id,apelido,clube,posicao,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
98402,Wendel,Fluminense,Meia,0,Provável,0,25,2,1,1,12,1,21,2,6,0,0,0,11,0,0,0,9.1,6.1,0.1,1.2,0,4.8,0.1,15.9,0,10.4,4.8,0,9.27,12.1,11.01,10.95,10.95,11.2,10.21,13.6,13.6,13.5,12.82,12.82
71719,Elton,Ponte Preta,Meia,-1.3,Nulo,0,8,0,1,0,15,0,24,3,1,0,1,0,14,0,0,0,3.4,2.9,0.7,4.6,-2.9,0,0.8,2.6,0.5,1.6,0,-1.3,5.94,6.6,6.16,7.24,5.55,5.55,5.66,6.01,5.64,5.84,5.84,5.19
71892,Wellington Silva,Bahia,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
71920,Michel ,Grêmio,Meia,7.8,Provável,0,12,3,0,0,26,0,25,6,1,0,0,0,21,0,0,1,3.5,-0.9,0,5,19,4,4.5,7.1,2.2,7.2,0,7.8,4.6,3.99,3.99,5.13,9.5,7.89,8.21,9.08,8.44,9.6,9.6,10.06
98401,Patrick Luan,Fluminense,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
71724,Agenor,Sport,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
71927,Diego Rosa,Atlético-GO,Meia,0,Nulo,0,5,0,1,1,4,0,5,1,2,0,0,0,7,0,0,0,6.4,1.7,0,0,0,0,0.9,2.3,0,-0.3,0.5,0,8.77,9.02,9.02,9.02,9.02,9.02,7.78,7.98,7.49,7.31,7.32,7.32
71937,Juninho,Bahia,Meia,0,Nulo,0,7,0,0,1,12,1,35,7,7,0,0,0,20,0,0,1,7.8,1.4,-1.5,4.2,5,5.3,-3.1,2.9,0,0.6,-0.8,0,12.59,12.09,10.49,11.41,11.68,11.97,10.13,10.95,10.95,10.35,9.9,9.9
71818,Bruno Grassi,Grêmio,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
98516,Loran ,Flamengo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
72007,Uillian Correia,Vitória,Meia,10.6,Dúvida,0,3,2,0,0,12,0,17,6,0,0,0,0,17,0,0,1,-0.2,-0.6,0.7,-1.6,0,-0.8,1.4,13.2,0.6,3.2,0,10.6,4.1,2.67,2.6,1.88,1.93,1.64,2,4.8,3.05,3.62,3.62,5.33
98765,Marquinho,Atlético-MG,Meia,0,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0,2,2,2,2,2,2,2,2,2,1.38,1.38,1.38
98515,Lucas Silva,Flamengo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
98315,Evanderson,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
72037,Renan Fonseca,Botafogo,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
98766,Emanuel,Atlético-MG,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
98774,Flávio,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
72168,João Paulo,Botafogo,Meia,0.6,Provável,0,15,0,1,2,10,0,42,5,5,0,0,0,23,0,0,3,-2.7,0.4,0.1,-2.6,1,7,4.8,-0.4,4,0,0.2,0.6,2.33,1.09,0.85,0.76,0.76,2.28,2.46,1.68,2.59,2.59,2.06,2.13
98910,João Pedro,Atlético-GO,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
72079,Bruno Cortez,Grêmio,Lateral,0.1,Provável,0,10,1,1,0,15,0,21,0,0,6,0,0,14,0,0,3,4.2,5,0,5.6,-2.9,15.4,10.9,2,6.1,2.3,0,0.1,7.21,8.68,8.68,9.37,7.46,11.46,11.72,10.47,11.36,10.86,10.86,10.29
98888,Cláudio Vitor,Avaí,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
72150,Fernandinho,Ponte Preta,Lateral,-1.8,Provável,0,0,0,2,0,0,0,3,0,0,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,3.9,-1.8,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.53,4.53
98706,Pedrinho,Corinthians,Atacante,2.4,Nulo,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6,0,0,1.7,2.4,1,1,1,1,1.03,1.03,1.03,0.77,0.77,0.77,1.12,1.36
98874,Marcelo,Atlético-PR,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
72290,Jailson,Palmeiras,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8
98952,Léo Natel,São Paulo,Atacante,0,Nulo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
98945,Derlan,Fluminense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
72362,Rodrigo Lindoso,Botafogo,Meia,3.3,Provável,0,8,1,0,0,17,0,23,2,3,0,0,0,5,0,0,1,0,15.6,3,0,0.8,6.1,2.4,-1.3,-0.8,4.8,0,3.3,6,11.22,10.55,10.55,9.77,10.88,10.3,9.44,9.24,10.26,10.26,10.05
72491,Bressan,Grêmio,Zagueiro,0,Nulo,0,3,0,1,0,3,0,11,0,0,0,0,0,4,0,0,2,0,0,-1.4,0,0,0,0,0,0,0,-1.8,0,4,4,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.72,1.72
98517,Jean Lucas,Flamengo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
72297,Airton ,Avaí,Zagueiro,0,Nulo,0,0,0,0,0,2,0,5,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5.8,0,0,1,1,1,1,1,1,1,1,1,2.11,2.11,2.11
72376,Cléber,Santos,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,7,7,7,7,7,6.49,6.49,6.49,6.49,6.49,6.49,6.49
72386,Hernane,Bahia,Atacante,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10
99021,Riuler,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
72595,Mauricio Kozlinski,Avaí,Goleiro,0,Nulo,0,0,0,0,0,0,0,4,0,0,2,0,13,0,0,15,0,4.7,2,-1,10.4,7,1,0,6.7,-3,0,0,0,7.57,7.78,6.7,9.66,9.91,8.97,8.54,9.88,8.1,8.1,8.1,8.1
99033,João Victor,Sport,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
72603,William Menezes,Coritiba,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
72490,Fred,Vitória,Zagueiro,-0.5,Nulo,0,2,1,0,0,11,0,28,5,3,1,0,0,9,0,0,2,0,-0.1,-3.5,-2.6,2.7,3.6,8.5,2.4,4.7,7.1,0,-0.5,6,4.34,2.61,1.95,2.82,3.27,4.72,4.03,4.67,5.5,5.5,4.33
99035,Pedro Vitor,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99041,Pedro Bortoluzo,São Paulo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,,,,,,,,,,3,3,3
72871,Cárdenas,Vitória,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
79701,Lucas Silva,Cruzeiro,Meia,-0.5,Provável,0,4,0,0,0,1,0,4,0,0,0,0,0,5,0,0,0,1.4,0,0,0,0,0,0,-0.5,-0.4,0,0,-0.5,6.65,6.65,6.65,6.65,6.65,6.65,6.65,5.1,4.96,4.96,4.96,4.68
72893,Eduardo da Silva,Atlético-PR,Atacante,0,Dúvida,0,1,0,1,0,3,0,2,1,0,0,0,0,2,0,0,0,1.9,2.3,0,0,0,0,0,0,0,0,0,0,7.71,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19
72879,Vladimir Hernández,Santos,Atacante,1,Nulo,0,17,1,2,0,5,0,8,3,3,0,0,0,5,0,0,1,10.2,-0.2,0.4,1.7,0,0,0.5,-0.3,0,0.7,8.2,1,11.46,11.26,10.58,10.59,9.82,9.82,9.26,8.88,8.88,8.75,10.24,9.15
99032,Lourenço,Avaí,Atacante,0,Nulo,0,5,0,0,0,1,0,7,3,1,0,0,0,4,0,0,2,0,0.4,-0.4,-2.8,2,0,0,0,0,0,0,0,1,0.91,0.74,0.76,0.86,0.86,0.86,0.77,0.77,0.77,0.77,0.77
72745,Escudero,Vasco,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,3.89,3.89,3.89
73281,Renê Júnior,Bahia,Meia,4.8,Provável,0,20,1,3,0,26,0,25,8,4,0,1,0,13,0,0,2,0,0,2.2,15.3,3.9,6.5,10.3,5.5,-3.2,0,2,4.8,6,6,5.23,9.4,8.26,9.17,10.51,10.18,8.53,8.53,9.11,9.73
99255,Pedro Henryque,Sport,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
82791,Toshi,Avaí,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
73336,Rafael Martins,Coritiba,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
99256,Alesandro,Sport,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99257,João Erick,Sport,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
99254,Dayvid,Sport,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
73384,Samuel Xavier,Sport,Lateral,5.4,Provável,0,10,0,1,0,9,0,42,1,2,5,0,0,7,0,0,1,-4.9,-1.1,0,0,5.5,2.6,5.2,2,3.2,5,6.5,5.4,2.19,0.73,0.73,0.73,1.61,1.53,2.39,2.11,2.51,3.13,3.76,3.92
99356,Vinícius,Sport,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
99283,Henrique,Avaí,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
99258,Matheus Bezerra,Sport,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99379,Borges,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99353,Lucas Índio,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99424,Éder Militão,São Paulo,Meia,0,Nulo,0,8,0,1,0,8,0,16,3,0,0,0,0,3,0,0,0,-0.1,0,0,0,-2.1,4.7,4.1,1.5,4.8,0,0,0,0.71,0.71,0.74,0.74,0.76,1.53,1.86,1.63,2.46,2.46,2.46,2.46
99388,Lucas Vinícius,Atlético-GO,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
73340,Getterson,Coritiba,Atacante,0,Nulo,0,2,0,0,0,2,0,4,0,0,0,0,0,4,0,0,1,0.4,-0.7,0,0,0,0,0,0,0,-0.5,0,0,0.99,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.78,0.78,0.78
99550,Fernando,Botafogo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99474,Wenderson,Botafogo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.76,0.76,0.76,0.76,0.76,0.76,0.76
99461,Daniel,Atlético-PR,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99616,Felipe Saraiva,Ponte Preta,Meia,0,Nulo,0,1,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,,0,0,0,0,0,0,0,0,1.4,0,0,,1,1,1,1,1,1,1,1,1.09,0.88,0.88
99425,Felipe,Fluminense,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
73421,Rafael Vaz,Flamengo,Zagueiro,4.9,Provável,0,1,0,0,0,6,0,21,2,0,4,0,0,3,0,0,0,3,5,-1,0,0,0,7.1,0,0,5.3,0,4.9,7.07,8.23,6.94,6.94,6.94,6.94,7.79,7.79,7.79,7.78,7.78,7.9
99411,Alexsander,Atlético-PR,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99535,Vinicius Junior,Flamengo,Atacante,0,Nulo,0,4,0,2,1,2,1,20,3,6,0,0,0,5,0,0,1,-0.6,1,1.7,5.5,-0.2,0.5,4.1,-0.6,0,-0.9,0,0,1.7,1.5,1.86,3.29,2.46,2.53,3.37,2.62,2.65,2.42,2.42,2.42
99430,Diego,Botafogo,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99460,Caio,Atlético-PR,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99588,Paulo Vitor,Vasco,Atacante,0,Nulo,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,2.25,2.25,2.25,2.25
99625,Conrado,Grêmio,Meia,0,Nulo,0,2,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0,,0,1.5,0,0,0,0,0,0,0,0,0,,2,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
73513,Maranhão,Fluminense,Atacante,-1.1,Nulo,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,3,3,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.63
73446,Éderson,Atlético-PR,Atacante,0.5,Dúvida,0,4,1,5,0,2,0,13,4,6,0,0,0,3,0,0,0,0,0,2.1,0.6,0,1.3,0,0,0,9.8,0,0.5,4,4,3.71,3.49,3.49,3.46,3.46,3.46,3.46,5.2,5.2,3.9
99615,Bruno Cosendey,Vasco,Meia,0,Nulo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,2,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
99628,Esperon,Grêmio,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,1,1
99629,Jadson,Grêmio,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,1,1
99661,Igor Cássio,Botafogo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1
73517,Douglas Pires,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
99670,Arthur,Cruzeiro,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1
73515,Gabriel,Flamengo,Atacante,0,Nulo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,6,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51
99817,Bremer,Atlético-MG,Zagueiro,0.4,Provável,0,2,0,0,0,2,0,2,0,0,1,0,0,8,0,0,1,,,,,,,,,0,4.4,-2,0.4,,,,,,,,,1,2.83,1.68,1.95
73540,Rogério,Sport,Atacante,7.2,Nulo,0,10,1,0,0,2,0,19,3,4,0,0,0,3,0,0,0,2.6,1.5,2,0.5,0,0.5,-0.4,0,0,0,1.4,7.2,8.21,7.41,7.32,6.93,6.93,6.42,6.02,6.02,6.02,6.02,5.93,7.17
99721,Mascarenhas,Fluminense,Lateral,4.5,Provável,0,6,1,0,0,4,0,8,1,0,1,0,0,4,0,0,0,,,,,,,0,0.6,14,0,0,4.5,,,,,,,1,1.04,5.95,5.95,5.95,5.84
73619,Wellington Nem,São Paulo,Atacante,0,Provável,0,9,1,2,0,2,0,3,2,0,0,0,0,5,0,0,1,0,0,0,0,1.4,8,2.1,0.5,-2.8,0,1.7,0,10,10,10,10,7.99,9.51,8.64,8.25,7.38,7.38,7.84,7.84
99818,Paulinho,Vasco,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,1,1,1,1
73635,Rildo,Coritiba,Atacante,4.7,Provável,0,24,1,2,0,11,0,23,3,1,0,0,0,7,0,0,1,0,0,9,4.5,-1.8,3.1,1.7,-0.2,6.1,0.4,0.9,4.7,6,6,7.59,7.74,6.35,7.13,6.89,6.45,7.7,6.83,6.85,7.62
73649,Lucas Pratto,São Paulo,Atacante,-6.4,Provável,1,10,3,2,2,5,0,36,23,10,0,0,0,17,0,0,2,-2.4,8.7,16.1,1.5,17.7,2.1,0.9,2.1,-2.2,3.8,3.9,-6.4,13.86,13.24,16.93,15.09,19,16.71,16.09,16.07,14.97,15.89,15.9,13.81
99789,Brenner,São Paulo,Atacante,0,Nulo,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0.2,0,0,0,,,,,,,,1,0.86,0.86,0.86,0.86
99824,Douglas,Bahia,Atacante,0,Nulo,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0.7,0,,,,,,,,,,1,1.11,1.11
73721,Marcos Vinícius,Botafogo,Meia,-0.3,Nulo,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,-0.3,6,6,6,6,6,6,6,6,6,6,4.45,4.48
99832,Léo,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,,,,,,,,,,1,1,1
73800,Rodrigo Caio,São Paulo,Zagueiro,7.8,Provável,0,5,0,0,0,18,0,21,0,0,2,0,0,8,0,0,3,-0.4,7.3,4.1,0.4,0,0,0,0,5.6,1.1,0.9,7.8,10.33,10.63,10.6,9.84,9.84,9.84,9.84,9.84,9.82,9.14,9,10.4
73869,Lennon,Cruzeiro,Lateral,0,Dúvida,0,1,0,0,0,2,0,11,0,0,1,0,0,4,0,0,1,4.7,0,0,-0.7,0,0,0,0,-2.4,0,0,0,6.15,6.15,6.15,5.2,5.2,5.2,5.2,5.2,4.03,4.03,4.03,4.03
89156,Nathan,Chapecoense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,4,4,4,4,4,4,4,4,4,4,3.06,3.06
88667,Igor,Sport,Zagueiro,0,Nulo,0,2,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
99834,Dionathã,Grêmio,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,1,1
88933,Bruno Paulista,Vasco,Meia,1.4,Contundido,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,0,1.4,,,,,,,,,,7,7,6.02
88597,Lucas Crispim,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,,,,,,,,,,,3
70944,Bruno Henrique,Palmeiras,Meia,5,Provável,0,3,0,0,0,4,0,1,2,0,0,0,0,6,0,0,0,,,,,,,0,0,0,0,1.4,5,,,,,,,11,11,11,11,8.98,9.78
88651,Vinícius Tanque,Botafogo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
89150,Jean,Vasco,Meia,0,Provável,0,17,1,0,0,28,0,22,5,4,0,0,0,19,0,0,3,0.7,4.7,9.6,9.3,0.9,7.4,11.5,-1,4.7,4.1,-2.4,0,4.74,5.73,8.31,9.91,8.66,10.16,11.65,9.64,10.64,10.75,9.48,9.48
89190,Judivan ,Cruzeiro,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
89227,Balbino,Grêmio,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
89253,Andreazzi,Botafogo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
89273,João Pedro ,Chapecoense,Lateral,0,Contundido,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87
89342,Caju,Santos,Lateral,0,Contundido,0,1,0,0,0,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,4,4,4,4,4,4,4,4,4,4,3.83,3.83
89341,Nicolas Careca,Grêmio,Atacante,0,Nulo,0,2,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,-1.6,0,1,1,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.78,0.78
92438,Matheus Phillipe,Fluminense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
93746,Lenis,Sport,Atacante,0,Nulo,0,5,0,0,0,4,0,7,3,2,0,0,0,5,0,0,1,-0.1,0,0.7,0,0,0,0,0,1.9,0.7,3.6,0,3.47,3.47,2.81,2.81,2.81,2.81,2.81,2.81,2.76,2.61,3.23,3.23
94214,Léo Duarte,Flamengo,Zagueiro,4.2,Contundido,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,3,3,3,3,3,3,3,3,3,3,3,3.24
