id,apelido,clube,posicao,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
96831,Carlinhos,Corinthians,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
38431,Diego Cavalieri,Fluminense,Goleiro,0,Nulo,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,-6,0,0,0,0,0,0,,,,7.78,6.71,3.91,3.91,3.91,3.91,3.91,3.91,3.91,,,
38523,Edílson,Grêmio,Lateral,2,Provável,4,0,0,5,4,9,0,2,0,0,1,1,0,13,0,1,0,0,0,0,4.5,-0.3,8.3,9.5,2.3,2,,,,12,12,12,10.54,9.32,11.08,11.89,10.86,10.77,,,
38425,Fábio Ferreira,Ponte Preta,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
96870,Emerson,Ponte Preta,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
38440,Pierre,Fluminense,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,,,
38530,Cleiton Xavier,Vitória,Meia,0,Nulo,5,0,0,5,0,9,0,0,2,0,0,5,0,16,2,0,0,1.2,-0.8,2,-1.4,0.2,5.7,2.2,8.1,0,,,,7.92,5.78,5.87,4.92,4.83,6.05,5.63,7.06,7.06,,,
68995,Régis Souza,Bahia,Lateral,1.3,Nulo,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,,,,,,,0,-2,1.3,,,,,,,,,,4,2.15,2.43,,,
79701,Lucas Silva,Cruzeiro,Meia,-0.4,Nulo,4,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,1.4,0,0,0,0,0,0,-0.5,-0.4,,,,6.65,6.65,6.65,6.65,6.65,6.65,6.65,5.1,4.96,,,
69012,Santos,Atlético-PR,Goleiro,0,Nulo,0,2,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,-1.3,8,0,0,,,,5,5,5,5,5,3.49,5.43,5.43,5.43,,,
69008,Neto,Chapecoense,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
38545,Felipe Melo,Palmeiras,Meia,0,Contundido,5,0,0,7,0,8,0,2,1,0,0,2,0,6,0,0,0,3.2,0,0.7,0,1.6,1.5,0,0,0,,,,11.46,11.46,9.41,9.41,8.85,8.67,8.67,8.67,8.67,,,
38768,Andrezinho,Vasco,Meia,0,Nulo,3,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,1.7,0,,,,7,7,7,7,7,7,5.37,5.59,5.59,,,
69018,Deivid,Atlético-PR,Meia,1.7,Nulo,4,0,0,2,0,3,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.7,0.4,1.7,,,,7,7,7,7,7,7,5.51,5.36,5.56,,,
69014,Manoel,Cruzeiro,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,10,10,10,10,10,10,10,10,10,,,
38748,Maicon,Avaí,Lateral,-6,Dúvida,2,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,,,0,0,0,0,0,0,-6,,,,,,8,8,8,8,8,8,4.72,,,
69036,Eduardo,Atlético-GO,Lateral,0,Nulo,3,0,0,2,0,6,0,1,0,0,0,0,0,12,0,0,0,-0.9,-1,-0.7,-1.1,0,0,0,0,0,,,,0.71,0.73,0.74,0.76,0.76,0.76,0.76,0.76,0.76,,,
38632,Matheus Ferraz,Sport,Zagueiro,0,Nulo,1,0,0,3,0,7,0,1,1,0,1,1,0,6,0,0,0,-0.2,2.2,6,0,0,0,0,0,0,,,,4.1,3.9,5.46,5.46,5.46,5.46,5.46,5.46,5.46,,,
69047,Paulo Roberto,Corinthians,Meia,0,Provável,2,0,0,2,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,4.4,2.1,-0.1,0,0,,,,3,2.19,2.19,2.19,3.03,2.91,2.52,2.52,2.52,,,
38852,Anderson,Coritiba,Meia,0,Contundido,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,,,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88,4.88,,,
38738,Douglas,Grêmio,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14,14,14,14,14,14,14,14,14,,,
69040,Vladimir,Santos,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
69095,Montillo,Botafogo,Meia,0.9,Dúvida,1,0,0,1,0,1,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,-0.6,1.6,0,0.4,0.9,,,,7,7,7,7,5.16,5.41,4.99,4.95,4.98,,,
69010,João Carlos,Ponte Preta,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
69160,Gastón Fernández,Grêmio,Meia,0,Nulo,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2,0,0,5,0,0,0,0,0,,,,5.8,5.8,5.8,5.99,5.99,5.99,4.95,4.95,4.95,,,
38910,Ricardo Oliveira,Santos,Atacante,0,Nulo,5,0,0,0,0,7,0,1,2,0,0,6,0,4,0,1,1,3.1,1.5,1.3,-0.9,0,0,0,0,0,,,,16.34,13.5,12.47,11.4,11.4,11.4,11.4,11.4,11.4,,,
38908,Renato,Santos,Meia,-0.9,Provável,12,0,0,7,0,5,0,0,0,0,0,1,0,15,0,0,0,-0.1,0,2.6,0.5,2.1,1.2,4,2.2,-0.9,,,,8.42,8.42,7.15,6.64,6.77,6.54,7.1,6.89,6.25,,,
71572,Gabriel,Grêmio,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
38913,Nenê,Vasco,Meia,-2.3,Provável,17,0,0,6,0,7,0,2,1,0,1,6,0,38,3,2,0,-0.3,0,8.7,-2.6,8.9,-1,8.3,7.3,-2.3,,,,16.06,16.06,14.92,12.47,14.46,12.54,14.19,14.41,12.61,,,
38909,Diego,Flamengo,Meia,20.6,Provável,17,0,0,6,0,7,0,0,1,0,3,5,0,25,2,2,0,0,0,0,1.2,3.1,4.2,7.2,8.9,20.6,,,,25,25,25,19.46,18.96,18.84,19.3,19.87,22.83,,,
69177,Léo,Coritiba,Lateral,2.2,Dúvida,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,,,,6,6,6,6,6,6,6,6,5.12,,,
38928,Dudu Cearense,Botafogo,Meia,-2.5,Nulo,1,0,0,2,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,-0.8,0,0,3.4,-0.8,-2.5,,,,6,6,6,4.34,4.15,4.15,4.64,3.88,3.34,,,
69138,Pablo,Atlético-PR,Atacante,-3.9,Suspenso,8,0,0,1,0,7,0,3,0,0,0,3,0,21,0,5,0,0,-1.4,-3.3,-2,0,0.2,0,-0.1,-3.9,,,,10,6.69,4.79,4.14,4.14,3.92,3.92,3.6,2.65,,,
96965,Léo Lopes,Avaí,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
69249,Martín Silva,Vasco,Goleiro,-6,Provável,0,14,0,0,1,0,0,1,0,20,0,0,0,5,0,0,0,4,-1.3,-1,-4.6,-7.3,-2,11,10.7,-6,,,,12.73,9.9,8.61,6.81,4.89,5.01,7.68,8.47,5.5,,,
69282,Lucas Barrios,Grêmio,Atacante,1.9,Provável,7,0,0,2,0,6,0,2,2,0,2,0,0,6,1,5,0,3.4,9.2,0,5,-0.9,0,0,0,1.9,,,,9.48,11.95,11.95,11.95,10.52,10.52,10.52,10.52,10,,,
69705,Nikão,Atlético-PR,Meia,3.7,Provável,13,0,0,6,0,6,0,1,7,0,0,4,0,24,1,1,1,1.9,4.6,5.1,0.6,0,4.8,2.5,-0.9,3.7,,,,7.71,8.2,8.99,8.3,8.3,8.81,8.48,7.74,8.52,,,
70058,Tiago Real,Coritiba,Meia,1.2,Provável,5,0,0,4,0,12,0,2,5,0,0,1,0,24,2,1,0,0,0,2.2,4.4,1,-1.9,-1.3,1.7,1.2,,,,6,6,5.23,6.07,5.51,4.69,4.45,4.89,4.82,,,
97228,Santarém,Avaí,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
70009,Romulo,Flamengo,Meia,-1.3,Nulo,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,,,,8,8,8,8,8,8,8,8,5.89,,,
97138,Dida,Grêmio,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
70046,Victor Ferraz,Santos,Lateral,7,Provável,8,0,0,5,4,6,0,2,0,0,2,1,0,23,0,0,0,4.1,0,-4,1.4,12.1,0,6.9,7.8,7,,,,10.68,10.68,7.38,7.76,10.44,10.44,10.14,10.77,11.06,,,
70132,Alan Santos,Coritiba,Meia,-0.6,Contundido,2,0,0,15,0,9,0,1,2,0,0,1,0,23,0,1,0,1.7,0,3.5,1,2.6,-1.4,5.2,3.3,-0.6,,,,4.74,4.74,5.08,4.81,5.15,4.29,5.56,5.5,4.8,,,
70116,Fellipe Bastos,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.4,0,0,0,0,0,,,,5,5,5,4.25,4.25,4.25,4.25,4.25,4.25,,,
38957,Rafael Marques,Cruzeiro,Atacante,-0.9,Nulo,7,0,0,3,0,2,0,0,2,0,0,5,0,16,0,0,0,0,0.6,3.7,2,0,2.9,0,0,-0.9,,,,5,3.92,4.73,4.74,4.74,4.91,4.37,4.37,3.98,,,
70173,Ederson,Flamengo,Meia,0,Nulo,9,0,0,2,0,5,0,0,1,0,0,1,0,8,0,0,0,0.9,5.6,0,-1,-0.8,0,0,0,0,,,,4.17,5.76,5.76,4.68,4.33,4.25,4.25,4.25,4.25,,,
70323,Jorginho,Bahia,Técnico,0.1,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,8.93,4.71,3.25,4.01,3.39,0.1,,,,,,9.83,11.6,11.64,11.5,11.67,11.64,10.9,,,
70666,Marllon,Ponte Preta,Zagueiro,6.8,Provável,10,0,0,12,4,6,0,2,0,0,0,2,0,15,0,0,1,6.1,5.1,0.7,6.7,1.6,-0.9,7,5.7,6.8,,,,8.56,10.27,9.48,11.07,10.19,9.4,10.87,10.99,11.51,,,
70222,Sidão,São Paulo,Goleiro,0,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,,,,7,7,6.25,6.25,6.25,6.25,6.25,6.25,6.25,,,
70916,Diogo Barbosa,Cruzeiro,Lateral,0,Provável,9,0,0,16,3,9,0,2,1,0,0,1,0,34,0,0,0,4.2,6.2,7.3,-0.7,6.1,5.3,3.6,-2.3,0,,,,10.04,11.28,12.54,11.11,12.29,12.45,12.21,10.91,10.91,,,
96966,Arthur Gomes,Santos,Atacante,0,Nulo,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.9,0,0,0,0,,,,2,2,2,2,2.32,2.32,2.32,2.32,1.87,,,
70742,Seijas,Chapecoense,Meia,3.9,Provável,12,0,0,11,0,11,0,0,1,0,0,3,0,24,2,1,0,0,1.6,1.3,3.3,2.5,3,6.7,2.3,3.9,,,,7,5.81,5.54,6.12,6.09,6.32,7.32,6.79,7.21,,,
70696,Fábio Carille,Corinthians,Técnico,6.48,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.41,5.56,5.36,5.14,4.01,4.82,2.15,6.48,,,,7.07,8.12,9.06,9.79,10.11,10.16,10.46,10.08,11.03,,,
71709,Cuéllar,Flamengo,Meia,0,Nulo,1,0,0,9,0,6,0,2,0,0,0,0,0,7,0,0,0,0,0,-0.5,-3.6,0,0,5.7,5.1,0,,,,5,5,3.55,2.27,2.27,2.27,3.6,3.92,3.92,,,
70581,Fillipe Soutto,Vitória,Meia,0,Nulo,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,3.1,0,0,,,,,,,4,4,4,4,4,4,,,
79702,Antônio Carlos ,Palmeiras,Zagueiro,0,Nulo,4,0,0,1,0,2,0,1,0,0,0,0,0,6,0,0,0,0,-1.1,0,0,-2.9,0,2.9,0,0,,,,5,3.17,3.17,3.17,1.83,1.83,2.66,2.66,2.66,,,
39152,Jonas,Botafogo,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,6,6,6,6,6,6,6,6,,,
70934,Jackson,Bahia,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,,,
70929,Negueba,Ponte Preta,Atacante,0,Contundido,3,0,0,1,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1.2,-2.4,0,0,,,,6,6,6,6,6,4.89,3.97,3.97,3.97,,,
39572,Renato,Fluminense,Lateral,9.4,Nulo,7,0,0,3,1,2,0,1,1,0,0,5,0,9,0,0,0,0,0.3,0,2.7,0,0,0,0,9.4,,,,5,3.78,3.78,4.07,4.07,4.07,3.41,3.41,5.35,,,
70986,Léo Cittadini,Santos,Meia,-0.5,Nulo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,,,,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,2.62,,,
70944,Bruno Henrique,Palmeiras,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,,,,,,,,,,11,11,11,,,
40025,Levir Culpi,Santos,Técnico,5.25,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,7.45,4.32,5.25,,,,,,,,8.86,8.86,9.42,9.41,9.97,,,
41218,Magrão,Sport,Goleiro,-4,Provável,0,16,0,1,2,0,0,0,0,16,0,0,0,1,0,0,0,-8,7,1.7,-2,20,2,8,2.7,-4,,,,0.71,1.25,1.12,0.76,6.05,3.92,5.48,4.94,3.6,,,
39850,Vagner Mancini,Chapecoense,Técnico,1.79,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3.98,6.09,5.28,1.91,1.67,3.51,1.58,1.79,,,,6.51,7.14,8.42,9.11,8.59,8.48,8.82,8.51,8.53,,,
41327,Vanderlei Luxemburgo,Sport,Técnico,3.24,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0.27,6.75,3.1,4,4.72,3.24,,,,,,3.81,3.04,5.06,5.05,5.57,6.11,6.13,,,
41929,Renato Gaúcho,Grêmio,Técnico,6.3,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,5.05,5.3,6.12,8.1,7.91,5.79,4.22,6.3,,,,13.53,13.89,14.27,15,15.75,16.21,16.04,15.86,16.37,,,
41363,Alexandre Gallo,Vitória,Técnico,1.55,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1.64,5.41,4.23,6.06,1.55,,,,,,,6.18,5.45,6.7,7.03,7.93,7.32,,,
40179,Kleber,Coritiba,Atacante,0,Suspenso,17,0,1,3,0,21,0,1,9,0,1,6,0,23,1,5,0,8.9,5.6,1.4,1.4,1,0.9,-6.3,0,0,,,,13.37,14.82,13.86,13.56,12.96,12.57,10.49,10.49,10.49,,,
40006,Abel Braga,Fluminense,Técnico,8.15,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,2.04,1.88,3.51,0,3.17,1.68,3.45,8.15,,,,14.12,12.66,12.01,12.31,12.31,11.76,11.32,11.6,12.7,,,
97315,Mantuan,Corinthians,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
42145,Egídio,Palmeiras,Lateral,8.3,Nulo,4,0,0,10,2,6,0,0,1,0,0,0,0,19,0,0,0,0,0,0,6.8,0.4,0,0,5.8,8.3,,,,6,6,6,6.66,5.63,5.63,5.63,6.44,7.37,,,
42140,Felipe Santana,Atlético-MG,Zagueiro,7.6,Contundido,6,0,0,9,1,7,0,0,0,0,1,2,0,14,1,1,0,1.1,2.6,8.5,8.1,0,0.1,2.3,-0.8,7.6,,,,5.73,5.65,7.92,9.25,9.25,7.87,8.14,7.46,9.11,,,
42213,Fernando Bob,Ponte Preta,Meia,-0.6,Provável,1,0,0,10,0,4,0,1,0,0,0,0,0,4,0,0,0,0,8.1,0,0,0,0,0,4.8,-0.6,,,,9,10.12,10.12,10.12,10.12,10.12,10.12,9.37,8.38,,,
71066,Mancuello,Flamengo,Meia,0,Nulo,2,0,0,4,0,3,0,0,2,0,1,2,0,6,0,1,0,0,0,9.3,0,4.3,1.8,0,0,0,,,,7,7,8.44,8.44,8.18,7.81,7.81,7.81,7.81,,,
97349,Daniel,Atlético-MG,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
42234,Cássio,Corinthians,Goleiro,7.7,Provável,1,8,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,-2,5,7.7,5,1.9,-1,11,7.7,7.7,,,,8.49,7.81,9.34,9.69,9.15,8.33,10.81,10.87,11.33,,,
97322,Gabriel Furtado,Palmeiras,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,1,,,
97341,Rogério Ceni,São Paulo,Técnico,2.61,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,5.03,6.26,0.14,6.71,3.73,4.51,2.12,2.61,,,,7.39,8.32,9.51,8.56,9.95,9.73,10,9.66,9.76,,,
71123,Thiago Mendes,São Paulo,Meia,0.6,Provável,5,0,0,2,0,5,0,1,0,0,0,1,0,9,0,0,0,1,-3.8,0,0,0,0,0,1.6,0.6,,,,9.2,5.35,5.35,5.35,5.35,5.35,5.35,4.68,4.49,,,
42411,Cuca,Palmeiras,Técnico,6.19,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34,1.73,1.1,3.8,0.75,5.35,2.85,5.65,6.19,,,,15.09,14.22,13.29,13.71,12.74,13.51,13.03,13.62,13.95,,,
42330,Felipe Garcia,Atlético-GO,Goleiro,4.5,Provável,1,21,0,0,1,0,0,1,0,12,0,0,0,6,0,0,0,0,5.7,9.7,3,7.7,11,-4.6,3.7,4.5,,,,3,4.69,7.36,7.1,8.56,10.15,7.33,8.63,8.97,,,
42232,Amaral,Chapecoense,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
71162,Vinícius,Bahia,Meia,3,Dúvida,4,0,0,5,0,4,0,1,1,0,2,4,0,16,0,0,0,,,0,8.8,-1.5,4.1,0,7.1,3,,,,,,6,8.62,6.81,7.82,6.97,8.54,8.12,,,
42499,Bruno,São Paulo,Lateral,0,Nulo,5,0,0,3,1,3,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,1.7,3.4,0,-0.8,0,,,,8,8,8,6.11,6.19,6.58,6.58,5.63,5.63,,,
71479,Lucho González,Atlético-PR,Meia,5,Provável,5,0,1,4,0,8,0,0,0,0,0,4,0,19,0,2,0,0,0,-1.1,-0.8,0,0.5,-7.2,0,5,,,,12,12,8.55,7.88,7.88,7.31,5.23,5.23,6.9,,,
71704,Manga Escobar,Vasco,Atacante,0,Contundido,5,0,0,1,0,3,0,0,2,0,1,3,0,6,1,1,0,0,0,12.2,0.7,1.7,0.7,0.5,1.7,0,,,,3,3,6.47,5.25,5.41,5.2,5.06,5.27,5.27,,,
42222,Osvaldo,Sport,Atacante,9.7,Provável,15,0,0,6,0,8,0,2,3,0,2,3,0,29,1,1,0,-0.1,-0.3,6.6,-2.9,7.8,5.5,-1.5,1.8,9.7,,,,2.76,1.86,3.93,2.24,4.59,4.88,3.67,4.2,6.04,,,
71227,Maicon,São Paulo,Zagueiro,0,Nulo,2,0,0,8,3,1,0,1,2,0,0,2,0,22,0,0,0,0.9,0,4.1,2.9,5.4,0.8,7,2.8,0,,,,10.54,10.54,9.45,9.42,10.04,9.2,10.44,9.9,9.9,,,
71571,Fernando Miguel,Vitória,Goleiro,2,Provável,2,17,0,0,2,0,0,1,0,11,0,0,0,7,0,0,0,5.5,3.1,9.7,0.5,7.7,7.7,1.7,-2,2,,,,8.13,8.9,11.42,10.19,11.75,12.36,11.37,10.42,10.93,,,
42500,Fagner,Corinthians,Lateral,14.4,Provável,8,0,0,7,5,6,0,2,0,0,0,0,0,27,1,0,0,0,4.9,5.1,5,0,0,0,1.4,14.4,,,,12.02,10.93,11.29,11.77,11.77,11.77,11.77,10.39,13.19,,,
71631,Weverton,Atlético-PR,Goleiro,4.7,Provável,1,7,0,0,2,0,0,1,0,10,0,0,0,6,0,0,0,-7.2,-6,1,1,0,0,0,14.2,4.7,,,,6.93,0.73,0.74,0.76,0.76,0.76,0.76,3.66,2.71,,,
42501,Rhodolfo,Flamengo,Zagueiro,1.2,Provável,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1.2,,,,,,,,,8,8,8,6.55,,,
71549,Kelvin,Vasco,Atacante,0,Contundido,8,0,0,4,0,3,0,0,3,0,0,0,0,9,0,2,0,-0.4,5.7,-0.8,4.1,0,0,0,0,0,,,,4.67,5.79,4.67,5.79,5.03,5.03,5.03,5.03,5.03,,,
97352,Pachu,Botafogo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,,,,2,2,2,2,1.71,1.71,1.71,1.71,1.71,,,
42116,Willian,Palmeiras,Atacante,0,Dúvida,11,0,0,8,0,17,0,3,4,0,1,1,1,14,1,3,0,1.7,-2.7,1.1,-4,1.2,6.6,0.3,8.9,0,,,,8.98,5.87,5.71,4.03,4.53,5.85,4.86,6.74,6.74,,,
79887,Fabiano,Palmeiras,Lateral,0,Nulo,0,0,0,1,1,3,0,0,0,0,0,2,0,3,0,0,0,4.7,0.8,0,0,0,0.2,0,0,0,,,,6.15,6.22,6.22,6.22,6.22,5.35,5.35,5.35,5.35,,,
50294,Guilherme,Atlético-PR,Meia,0,Contundido,4,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,8,-0.9,0,0,0,0,0,0,0,,,,12.73,11.24,10.33,10.33,10.33,10.33,10.33,10.33,10.33,,,
79892,Nenén,Chapecoense,Meia,0,Nulo,1,0,0,4,0,2,0,0,2,0,0,1,0,3,0,0,0,0,0.9,0.4,0,0,-0.3,2.2,4.9,0,,,,2.12,1.94,1.83,1.83,1.83,1.52,2.02,2.81,2.81,,,
49674,Fabrício,Cruzeiro,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
50284,Wilson,Coritiba,Goleiro,11,Provável,3,15,0,0,5,0,0,0,0,6,0,0,0,6,0,0,0,4,0.7,5.7,7.4,13.7,2,8,5.2,11,,,,9.9,8.71,9.84,11.09,13.44,11.81,13.08,12.92,14.42,,,
50307,Adilson,Atlético-MG,Meia,0,Contundido,1,0,0,3,0,6,0,0,0,0,0,1,0,6,0,0,0,4.7,-1.9,-1.3,0,0,0,0,0,0,,,,7.57,6.07,5.18,5.18,5.18,5.18,5.18,5.18,5.18,,,
80124,Matheus Mancini,Atlético-MG,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
50301,Everton,Flamengo,Meia,4.8,Suspenso,14,0,0,14,0,12,0,3,5,0,1,3,0,30,2,1,0,7.2,10.7,0,2.8,4.7,1.1,1,2.1,4.8,,,,12.87,16.19,16.19,15.11,15.29,14.43,14.01,14.01,14.5,,,
80140,Nadson,Chapecoense,Meia,0,Contundido,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,-0.8,0,0,0.2,0.4,0,0,0,0,,,,0.85,0.85,0.85,0.76,0.76,0.76,0.76,0.76,0.76,,,
80129,Jadson,Ponte Preta,Meia,-1.3,Nulo,5,0,0,5,0,5,0,0,0,0,0,1,0,11,0,0,0,-0.1,4.3,0,1.3,0,1.7,0,0,-1.3,,,,4.17,4.9,4.9,4.6,4.6,4.53,4.15,4.15,3.68,,,
79973,Helton Leite,Botafogo,Goleiro,0,Nulo,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,4,4,4,4,3.32,3.32,3.32,3.32,3.32,,,
97443,Romercio,Coritiba,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
50317,David Braz,Santos,Zagueiro,6,Nulo,4,0,0,8,6,7,0,3,1,0,1,2,0,26,0,0,0,0,9.2,3,-1.2,4,3.3,6.6,7.8,6,,,,10,11.34,10.81,9.68,10.39,10.35,11.14,11.79,11.83,,,
50324,Hudson,Cruzeiro,Meia,8.3,Nulo,6,0,0,11,0,8,0,1,1,0,0,2,0,11,0,0,0,2,3.3,2.3,-0.6,0,-0.5,0,0,8.3,,,,6.37,6.68,6.71,6.01,6.01,5.44,5.44,5.44,6.94,,,
80188,Marcos Junior,Fluminense,Atacante,0,Nulo,3,0,0,1,0,2,0,1,1,0,0,1,0,4,0,2,0,1.5,-3.3,-0.9,0.2,0,2.2,0,0,0,,,,6.01,3.38,2.83,2.76,2.76,3.02,3.02,3.02,3.02,,,
97444,Julio Rusch,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
